Base_Item_Number;Order_Minimum;Order_Unit_Of_Measure;Unit_Increments;SKU;UPC;Category;Image_URL;Finish;Glass;Fixture_Socket_Size;Fixture_Socket_Size_2;Integrated_LED;Integrated_LED_Wattage;Inventory_Qty;Weight;Weight_Unit;Short_Description;IMAP_Price;Wholesale_Price;Height;Length;Extends;HCWO;Prop_65;Image_Name;Wet_Rated;Theme;Url
20455-CH01-LD10C;1;EA;1;20455-CH01-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Noir;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH01-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044742818&om=9160
20455-AC03;1;EA;1;20455-AC03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-AC03.png?v=1649100228;Blanc;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-AC03.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044775586&om=9160
20455-AC03C;1;EA;1;20455-AC03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Blanc;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-AC03C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044808354&om=9160
20455-AC03-LD10C;1;EA;1;20455-AC03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Blanc;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-AC03-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044841122&om=9160
20455-CH03;1;EA;1;20455-CH03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH03.png?v=1649100228;Blanc;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-CH03.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044873890&om=9160
20455-CH03C;1;EA;1;20455-CH03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Blanc;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-CH03C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044906658&om=9160
20455-CH03-LD10C;1;EA;1;20455-CH03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Blanc;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH03-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044939426&om=9160
20455-AC09;1;EA;1;20455-AC09;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-AC09.png?v=1649100228;Brun;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-AC09.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044044972194&om=9160
20455-AC09C;1;EA;1;20455-AC09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Brun;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-AC09C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044045004962&om=9160
20455-AC09-LD10C;1;EA;1;20455-AC09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Brun;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-AC09-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044045037730&om=9160
20455-CH09;1;EA;1;20455-CH09;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH09.png?v=1649100228;Brun;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-CH09.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044045070498&om=9160
20455-CH09C;1;EA;1;20455-CH09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Brun;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-CH09C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044045103266&om=9160
20455-CH09-LD10C;1;EA;1;20455-CH09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Brun;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH09-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=41044045136034&om=9160
20455-AC06;1;EA;1;20455-AC06;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-AC06.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347194018&om=9160
20455-AC06C;1;EA;1;20455-AC06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-AC06C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347226786&om=9160
20455-AC06-LD10C;1;EA;1;20455-AC06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-AC06-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347259554&om=9160
20455-CH06;1;EA;1;20455-CH06;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-CH06.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347292322&om=9160
20455-CH06C;1;EA;1;20455-CH06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-CH06C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347325090&om=9160
20455-CH06-LD10C;1;EA;1;20455-CH06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH06-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099347357858&om=9160
20455-AC10;1;EA;1;20455-AC10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-AC10.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358564514&om=9160
20455-AC10C;1;EA;1;20455-AC10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-AC10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358597282&om=9160
20455-AC10-LD10C;1;EA;1;20455-AC10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-AC10-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358630050&om=9160
20455-CH10;1;EA;1;20455-CH10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-CH10.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358662818&om=9160
20455-CH10C;1;EA;1;20455-CH10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-CH10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358695586&om=9160
20455-CH10-LD10C;1;EA;1;20455-CH10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;Anthracite;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH10-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099358728354&om=9160
20455-AC21;1;EA;1;20455-AC21;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-AC21.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372654754&om=9160
20455-AC21C;1;EA;1;20455-AC21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-AC21C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372687522&om=9160
20455-AC21-LD10C;1;EA;1;20455-AC21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-AC21-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372720290&om=9160
20455-CH21;1;EA;1;20455-CH21;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;369;184.5;;;;;N;20455-CH21.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372785826&om=9160
20455-CH21C;1;EA;1;20455-CH21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;450;225;;;;;N;20455-CH21C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372818594&om=9160
20455-CH21-LD10C;1;EA;1;20455-CH21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20455-CH01.png?v=1648041323;;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Ceiling mount with chain medium closed bottom - 20455;475.2;237.6;;;;;N;20455-CH21-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20455?variant=42099372851362&om=9160
20491-AC01;1;EA;1;20491-AC01;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-AC01.png?v=1649100810;Noir;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-AC01.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045594786&om=9160
20491-AC01C;1;EA;1;20491-AC01C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Noir;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-AC01C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045627554&om=9160
20491-AC01-LD10C;1;EA;1;20491-AC01-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Noir;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-AC01-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045660322&om=9160
20491-CH01;1;EA;1;20491-CH01;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Noir;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-CH01.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045693090&om=9160
20491-CH01C;1;EA;1;20491-CH01C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Noir;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-CH01C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045725858&om=9160
20491-CH01-LD10C;1;EA;1;20491-CH01-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Noir;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-CH01-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045758626&om=9160
20491-AC03;1;EA;1;20491-AC03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-AC03.png?v=1649100810;Blanc;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-AC03.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045824162&om=9160
20491-AC03C;1;EA;1;20491-AC03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Blanc;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-AC03C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045856930&om=9160
20491-AC03-LD10C;1;EA;1;20491-AC03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Blanc;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-AC03-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045889698&om=9160
20491-CH03;1;EA;1;20491-CH03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH03.png?v=1649100810;Blanc;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-CH03.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045922466&om=9160
20491-CH03C;1;EA;1;20491-CH03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Blanc;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-CH03C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045955234&om=9160
20491-CH03-LD10C;1;EA;1;20491-CH03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Blanc;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-CH03-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044045988002&om=9160
20491-AC09;1;EA;1;20491-AC09;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-AC09.png?v=1649100810;Brun;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-AC09.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046020770&om=9160
20491-AC09C;1;EA;1;20491-AC09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Brun;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-AC09C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046053538&om=9160
20491-AC09-LD10C;1;EA;1;20491-AC09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Brun;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-AC09-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046086306&om=9160
20491-CH09;1;EA;1;20491-CH09;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH09.png?v=1649100810;Brun;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-CH09.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046119074&om=9160
20491-CH09C;1;EA;1;20491-CH09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Brun;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-CH09C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046151842&om=9160
20491-CH09-LD10C;1;EA;1;20491-CH09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Brun;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-CH09-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=41044046184610&om=9160
20491-AC06;1;EA;1;20491-AC06;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-AC06.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347390626&om=9160
20491-AC06C;1;EA;1;20491-AC06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-AC06C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347423394&om=9160
20491-AC06-LD10C;1;EA;1;20491-AC06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-AC06-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347456162&om=9160
20491-CH06;1;EA;1;20491-CH06;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-CH06.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347488930&om=9160
20491-CH06C;1;EA;1;20491-CH06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-CH06C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347521698&om=9160
20491-CH06-LD10C;1;EA;1;20491-CH06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;;Martelé clair;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-CH06-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099347554466&om=9160
20491-AC10;1;EA;1;20491-AC10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Anthracite;Cathédrale ambre;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-AC10.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099358761122&om=9160
20491-AC10C;1;EA;1;20491-AC10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Anthracite;Cathédrale ambre;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-AC10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099358793890&om=9160
20491-AC10-LD10C;1;EA;1;20491-AC10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Anthracite;Cathédrale ambre;;;Y; 10 watts;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;401.40000000000003;200.70000000000002;;;;;N;20491-AC10-LD10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099358826658&om=9160
20491-CH10;1;EA;1;20491-CH10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Anthracite;Martelé clair;medium;;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;295.2;147.6;;;;;N;20491-CH10.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099358892194&om=9160
20491-CH10C;1;EA;1;20491-CH10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/20491-CH01.png?v=1648041390;Anthracite;Martelé clair;;Candelabra;N;;0;0;lbs;Lincoln - Wall mount downward open bottom medium size - 20491;376.2;188.1;;;;;N;20491-CH10C.png;Y;Lincoln ;https://snoc.com/products/lincoln-20491?variant=42099358924962&om=9160
